level,kanji,furigana,definition,kana
3,"寂しい","さび","lonely","さびしい"
3,"反応","はんのう","reaction","はんのう"
3,"飛び出す","とだ","to jump out","とびだす"
3,"宣伝","せんでん","publicity","せんでん"
3,"伝わる","つた","to be handed down; to be transmitted","つたわる"
3,"知り合う","しあ","to get to know","しりあう"
3,"白人","はくじん","white person","はくじん"
3,"支出","ししゅつ","expenditure","ししゅつ"
3,"墓","はか","grave","はか"
3,"感想","かんそう","impression","かんそう"
3,"作文","さくぶん","writing; composition","さくぶん"
3,"平和","へいわ","peace","へいわ"
3,"当然","とうぜん","natural; matter of course","とうぜん"
3,"若者","わかもの","young people","わかもの"
3,"強調","きょうちょう","emphasis","きょうちょう"
3,"派遣","はけん","dispatch","はけん"
3,"高等","こうとう","high class","こうとう"
3,"苦しい","くる","painful; difficult","くるしい"
3,"皮膚","ひふ","skin","ひふ"
3,"ご飯","はん","cooked rice; meal","ごはん"
3,"光る","ひか","to shine","ひかる"
3,"週間","しゅうかん","week; weekly","しゅうかん"
3,"恋愛","れんあい","love","れんあい"
3,"竹","たけ","bamboo","たけ"
3,"トラック","","truck; track","とらっく"
3,"納得","なっとく","consent; understanding","なっとく"
3,"消防","しょうぼう","fire fighting","しょうぼう"
3,"花見","はなみ","cherry blossom viewing","はなみ"
3,"撮る","と","to take (photo)","とる"
3,"欠点","けってん","fault; defect","けってん"
3,"願い","ねが","desire; wish","ねがい"
3,"指摘","してき","pointing out","してき"
3,"ケース","","case","けーす"
3,"鋭い","するど","sharp","するどい"
3,"石","いし","stone","いし"
3,"肉体","にくたい","body; flesh","にくたい"
3,"狭い","せま","narrow","せまい"
3,"指示","しじ","instruction","しじ"
3,"問い","と","question","とい"
3,"発足","ほっそく","start; inauguration","ほっそく"
3,"気付く","きづ","to notice","きづく"
3,"敬語","けいご","honorific","けいご"
3,"自己","じこ","self","じこ"
3,"品物","しなもの","goods","しなもの"
3,"エンジン","","engine","えんじん"
3,"反省","はんせい","reflection; introspection","はんせい"
3,"要因","よういん","main cause","よういん"
3,"月曜","げつよう","Monday","げつよう"
3,"復活","ふっかつ","revival","ふっかつ"
3,"丸い","まる","round","まるい"
3,"個性","こせい","individuality","こせい"
3,"事務所","じむしょ","office","じむしょ"
3,"正常","せいじょう","normalcy","せいじょう"
3,"砂漠","さばく","desert","さばく"
3,"お","","polite prefix","お"
3,"能力","のうりょく","ability","のうりょく"
3,"眠る","ねむ","to sleep","ねむる"
3,"取材","しゅざい","news coverage","しゅざい"
3,"島","しま","island","しま"
3,"多分","たぶん","perhaps","たぶん"
3,"月日","つきひ","time; days","つきひ"
3,"充実","じゅうじつ","fullness; completion","じゅうじつ"
3,"野","の","plain; field","の"
3,"閉まる","し","to close","しまる"
3,"判決","はんけつ","judgment","はんけつ"
3,"かつて","","once; formerly","かつて"
3,"証拠","しょうこ","evidence","しょうこ"
3,"学科","がっか","subject; department","がっか"
3,"台","だい","stand; counter for machines","だい"
3,"詩人","しじん","poet","しじん"
3,"接する","せっ","to touch; to contact","せっする"
3,"挑戦","ちょうせん","challenge","ちょうせん"
3,"革命","かくめい","revolution","かくめい"
3,"演説","えんぜつ","speech","えんぜつ"
3,"スイッチ","","switch","すいっち"
3,"何で","なん","why; what for","なんで"
3,"代金","だいきん","price; payment","だいきん"
3,"棄権","きけん","abstention","きけん"
3,"主催","しゅさい","sponsorship","しゅさい"
3,"橋","はし","bridge","はし"
3,"書物","しょもつ","books","しょもつ"
3,"商店","しょうてん","shop","しょうてん"
3,"その","","that","その"
3,"座席","ざせき","seat","ざせき"
3,"課","か","lesson; section","か"
3,"ように","","in order to","ように"
3,"卵","たまご","egg","たまご"
3,"長さ","なが","length","ながさ"
3,"ことがない","","never","ことがない"
3,"原料","げんりょう","raw material","げんりょう"
3,"怒り","いか","anger","いかり"
3,"邪魔","じゃま","hindrance; intrusion","じゃま"
3,"本質","ほんしつ","essence","ほんしつ"
3,"思わず","おも","unintentionally","おもわず"
3,"ファイル","","file","ふぁいる"
3,"視点","してん","point of view","してん"
3,"輸送","ゆそう","transport","ゆそう"
3,"線路","せんろ","railway track","せんろ"
3,"単なる","たん","mere; simple","たんなる"
3,"南西","なんせい","southwest","なんせい"
3,"席","せき","seat","せき"
3,"財布","さいふ","wallet","さいふ"
3,"急激","きゅうげき","sudden","きゅうげき"
3,"バナナ","","banana","ばなな"
3,"合意","ごうい","agreement","ごうい"
3,"煙","けむり","smoke","けむり"
3,"作戦","さくせん","tactics; strategy","さくせん"
3,"付属","ふぞく","attached; affiliated","ふぞく"
3,"乗客","じょうきゃく","passenger","じょうきゃく"
3,"仕組み","しく","mechanism; structure","しくみ"
3,"意志","いし","will; volition","いし"
3,"破壊","はかい","destruction","はかい"
3,"遺跡","いせき","ruins","いせき"
3,"北東","ほくとう","northeast","ほくとう"
3,"細い","ほそ","thin","ほそい"
3,"蚊","か","mosquito","か"
3,"ワイン","","wine","わいん"
3,"格好いい","かっこ","cool; handsome","かっこいい"
3,"慎重","しんちょう","careful","しんちょう"
3,"予報","よほう","forecast","よほう"
3,"能","のう","talent; Noh theatre","のう"
3,"協議","きょうぎ","conference; consultation","きょうぎ"
3,"右手","みぎて","right hand","みぎて"
3,"所属","しょぞく","affiliation","しょぞく"
3,"総合","そうごう","synthesis; comprehensive","そうごう"
3,"かかる","","to hang; to take (time/money)","かかる"
3,"エネルギー","","energy","えねるぎー"
3,"着く","つ","to arrive","つく"
3,"科目","かもく","subject (school)","かもく"
3,"締める","し","to tie; to fasten","しめる"
3,"決意","けつい","determination","けつい"
3,"退職","たいしょく","retirement","たいしょく"
3,"捜査","そうさ","criminal investigation","そうさ"
3,"棚","たな","shelf","たな"
3,"それに","","besides","それに"
3,"入力","にゅうりょく","input","にゅうりょく"
3,"乾燥","かんそう","drying","かんそう"
3,"よ","","particle (emphasis)","よ"
3,"手伝い","てつだ","help","てつだい"
3,"開放","かいほう","opening","かいほう"
3,"負う","お","to bear","おう"
3,"側面","そくめん","side; flank","そくめん"
3,"農民","のうみん","farmer","のうみん"
3,"獲得","かくとく","acquisition","かくとく"
3,"とりあえず","","for now","とりあえず"
3,"看板","かんばん","signboard","かんばん"
3,"恐ろしい","おそ","terrible","おそろしい"
3,"専攻","せんこう","major subject","せんこう"
3,"次第","しだい","dependent upon; soon","しだい"
3,"電報","でんぽう","telegram","でんぽう"
3,"出産","しゅっさん","childbirth","しゅっさん"
3,"チョコレート","","chocolate","ちょこれーと"
3,"針","はり","needle","はり"
3,"無駄","むだ","futility; waste","むだ"
3,"か","","question particle","か"
3,"願う","ねが","to wish","ねがう"
3,"区分","くぶん","division; section","くぶん"
3,"覚悟","かくご","resolution; resignation","かくご"
3,"合同","ごうどう","combination; joint","ごうどう"
3,"勝利","しょうり","victory","しょうり"
3,"来日","らいにち","visit to Japan","らいにち"
3,"権力","けんりょく","power; authority","けんりょく"
3,"出会い","であ","encounter","であい"
3,"強力","きょうりょく","powerful","きょうりょく"
3,"悪化","あっか","deterioration","あっか"
3,"警告","けいこく","warning","けいこく"
3,"頼る","たよ","to rely on","たよる"
3,"演出","えんしゅつ","production; direction","えんしゅつ"
3,"劇","げき","drama; play","げき"
3,"せい","","consequence; fault","せい"
3,"王様","おうさま","king","おうさま"
3,"自慢","じまん","pride; boast","じまん"
3,"冗談","じょうだん","joke","じょうだん"
3,"自主","じしゅ","independence","じしゅ"
3,"独身","どくしん","bachelorhood; single","どくしん"
3,"防ぐ","ふせ","to prevent","ふせぐ"
3,"地上","ちじょう","above ground","ちじょう"
3,"地点","ちてん","site; point","ちてん"
3,"本日","ほんじつ","today","ほんじつ"
3,"公立","こうりつ","public (institution)","こうりつ"
3,"つける","","to attach; to turn on","つける"
3,"胃","い","stomach","い"
3,"上級","じょうきゅう","advanced level","じょうきゅう"
3,"下町","したまち","downtown","したまち"
3,"体","たい","body; style","たい"
3,"銀","ぎん","silver","ぎん"
3,"投げる","な","to throw","なげる"
3,"一応","いちおう","more or less; tentatively","いちおう"
3,"移る","うつ","to move; to transfer","うつる"
3,"動く","うご","to move","うごく"
3,"トップ","","top","とっぷ"
3,"街角","まちかど","street corner","まちかど"
3,"再生","さいせい","regeneration; playback","さいせい"
3,"禁煙","きんえん","no smoking","きんえん"
3,"叔父","おじ","uncle","おじ"
3,"身分","みぶん","social status","みぶん"
3,"トマト","","tomato","とまと"
3,"廃止","はいし","abolition","はいし"
3,"食堂","しょくどう","cafeteria","しょくどう"
3,"映像","えいぞう","image; video","えいぞう"
3,"にくい","","hard to do","にくい"
3,"素敵","すてき","lovely; nice","すてき"
3,"境","さかい","border","さかい"
3,"奨学金","しょうがくきん","scholarship","しょうがくきん"
3,"何と","なん","how; what","なんと"
3,"措置","そち","measure","そち"
3,"政党","せいとう","political party","せいとう"
3,"観測","かんそく","observation","かんそく"
3,"木曜","もくよう","Thursday","もくよう"
3,"定める","さだ","to decide","さだめる"
3,"生まれ","う","birth","うまれ"
3,"開く","あ","to open","あく"
3,"高める","たか","to raise; to boost","たかめる"
3,"予備","よび","preparation; reserve","よび"
3,"退院","たいいん","discharge from hospital","たいいん"
3,"株式","かぶしき","stock; share","かぶしき"
3,"改造","かいぞう","remodeling","かいぞう"
3,"天候","てんこう","weather","てんこう"
3,"演技","えんぎ","acting","えんぎ"
3,"効率","こうりつ","efficiency","こうりつ"
3,"改める","あらた","to change; to reform","あらためる"
3,"葉","は","leaf","は"
3,"運命","うんめい","fate","うんめい"
3,"暑い","あつ","hot (weather)","あつい"
3,"それから","","and then","それから"
3,"マフラー","","muffler; scarf","まふらー"
3,"衛星","えいせい","satellite","えいせい"
3,"収穫","しゅうかく","harvest","しゅうかく"
3,"工学","こうがく","engineering","こうがく"
3,"セット","","set","せっと"
3,"っぱなし","","leaving something in a state","っぱなし"
3,"大国","たいこく","major power","たいこく"
3,"都","みやこ","capital","みやこ"
3,"基地","きち","base","きち"
3,"舌","した","tongue","した"
3,"削減","さくげん","reduction","さくげん"
3,"処分","しょぶん","disposal","しょぶん"
3,"夜明け","よあ","dawn","よあけ"
3,"復習","ふくしゅう","review","ふくしゅう"
3,"腕","うで","arm","うで"
3,"犠牲","ぎせい","sacrifice","ぎせい"
3,"映る","うつ","to be reflected","うつる"
3,"配達","はいたつ","delivery","はいたつ"
3,"記述","きじゅつ","description","きじゅつ"
3,"幼児","ようじ","infant","ようじ"
3,"有する","ゆう","to own","ゆうする"
3,"本当に","ほんとう","really","ほんとうに"
3,"愛","あい","love","あい"
3,"日の出","ひで","sunrise","ひので"
3,"用語","ようご","term; terminology","ようご"
3,"まあ","","well...","まあ"
3,"財政","ざいせい","public finance","ざいせい"
3,"名称","めいしょう","name; title","めいしょう"
3,"角度","かくど","angle","かくど"
3,"上司","じょうし","superior; boss","じょうし"
3,"スタイル","","style","すたいる"
3,"民主","みんしゅ","democracy","みんしゅ"
3,"よかったら","","if you like","よかったら"
3,"役所","やくしょ","government office","やくしょ"
3,"四季","しき","four seasons","しき"
3,"東北","とうほく","Tohoku region","とうほく"
3,"謎","なぞ","mystery; puzzle","なぞ"
3,"先行","せんこう","preceding","せんこう"
3,"話し合う","はなあ","to discuss","はなしあう"
3,"嫌う","きら","to hate","きらう"
3,"手袋","てぶくろ","gloves","てぶくろ"
3,"人々","ひとびと","people","ひとびと"
3,"尋ねる","たず","to ask","たずねる"
3,"書道","しょどう","calligraphy","しょどう"
3,"流通","りゅうつう","distribution; circulation","りゅうつう"
3,"雇用","こよう","employment","こよう"
3,"心身","しんしん","mind and body","しんしん"
3,"年金","ねんきん","pension","ねんきん"
3,"真実","しんじつ","truth","しんじつ"
3,"天井","てんじょう","ceiling","てんじょう"
3,"前進","ぜんしん","advance","ぜんしん"
3,"国連","こくれん","United Nations","こくれん"
3,"辺り","あた","neighborhood; vicinity","あたり"
3,"勢力","せいりょく","influence; power","せいりょく"
3,"公表","こうひょう","official announcement","こうひょう"
3,"反発","はんぱつ","repulsion; rebellion","はんぱつ"
3,"さ","","ness (suffix)","さ"
3,"集まり","あつ","gathering","あつまり"
3,"冷房","れいぼう","air conditioning","れいぼう"
3,"基づく","もと","to be based on","もとづく"
3,"昼休み","ひるやす","lunch break","ひるやすみ"
3,"北西","ほくせい","northwest","ほくせい"
3,"行列","ぎょうれつ","line; queue","ぎょうれつ"
3,"標準","ひょうじゅん","standard","ひょうじゅん"
3,"うるさい","","noisy","うるさい"
3,"以降","いこう","on and after","いこう"
3,"学長","がくちょう","university president","がくちょう"
3,"冒険","ぼうけん","adventure","ぼうけん"
3,"残業","ざんぎょう","overtime work","ざんぎょう"
3,"確定","かくてい","determination; settlement","かくてい"
3,"濃い","こ","thick; dark","こい"
3,"限定","げんてい","limitation","げんてい"
3,"穏やか","おだ","calm; gentle","おだやか"
3,"例","れい","example","れい"
3,"南東","なんとう","southeast","なんとう"
3,"意義","いぎ","meaning; significance","いぎ"
3,"星","ほし","star","ほし"
3,"駐車","ちゅうしゃ","parking","ちゅうしゃ"
3,"風","かぜ","wind","かぜ"
3,"集合","しゅうごう","gathering","しゅうごう"
3,"固定","こてい","fixing","こてい"
3,"予習","よしゅう","preparation for lesson","よしゅう"
3,"天下","てんか","the world; ruling power","てんか"
3,"上京","じょうきょう","proceeding to the capital","じょうきょう"
3,"司会","しかい","master of ceremonies","しかい"
3,"辺","へん","area; vicinity","へん"
3,"加入","かにゅう","joining","かにゅう"
3,"所有","しょゆう","possession","しょゆう"
3,"丈夫","じょうぶ","strong; durable","じょうぶ"
3,"友情","ゆうじょう","friendship","ゆうじょう"
3,"区域","くいき","zone","くいき"
3,"法則","ほうそく","law; rule","ほうそく"
3,"ある","","to be; to exist","ある"
3,"任務","にんむ","duty; task","にんむ"
3,"焦点","しょうてん","focus","しょうてん"
3,"見通し","みとお","prospect; outlook","みとおし"
3,"福祉","ふくし","welfare","ふくし"
3,"題","だい","title; subject","だい"
3,"梅","うめ","plum","うめ"
3,"縮小","しゅくしょう","reduction","しゅくしょう"
3,"フォーク","","fork","ふぉーく"
3,"草","くさ","grass","くさ"
3,"なくす","","to lose","なくす"
3,"確率","かくりつ","probability","かくりつ"
3,"さんがつ","","March","さんがつ"
3,"収集","しゅうしゅう","gathering","しゅうしゅう"
3,"入手","にゅうしゅ","acquisition","にゅうしゅ"
3,"徹底","てってい","thoroughness","てってい"
3,"外科","げか","surgery","げか"
3,"親戚","しんせき","relative","しんせき"
3,"政権","せいけん","political power","せいけん"
3,"要請","ようせい","request","ようせい"
3,"教え","おし","teaching","おしえ"
3,"横断","おうだん","crossing","おうだん"
3,"集会","しゅうかい","meeting","しゅうかい"
3,"専門","せんもん","specialty","せんもん"
3,"僕","ぼく","I (male)","ぼく"
3,"泉","いずみ","spring; fountain","いずみ"
3,"文","ぶん","sentence","ぶん"
3,"引く","ひ","to pull","ひく"
3,"神","かみ","god","かみ"
3,"応用","おうよう","application","おうよう"
3,"伝説","でんせつ","legend","でんせつ"
3,"統計","とうけい","statistics","とうけい"
3,"積む","つ","to stack","つむ"
3,"開会","かいかい","opening of a meeting","かいかい"
3,"日光","にっこう","sunlight","にっこう"
3,"実用","じつよう","practical use","じつよう"
3,"恐れ","おそ","fear","おそれ"
3,"情熱","じょうねつ","passion","じょうねつ"
3,"地区","ちく","district","ちく"
3,"署名","しょめい","signature","しょめい"
3,"あの","","that","あの"
3,"夫妻","ふさい","husband and wife","ふさい"
3,"前日","ぜんじつ","previous day","ぜんじつ"
3,"応じる","おう","to respond","おうじる"
3,"筆","ふで","writing brush","ふで"
3,"削除","さくじょ","deletion","さくじょ"
3,"先に","さき","before; ahead","さきに"
3,"失業","しつぎょう","unemployment","しつぎょう"
3,"満たす","み","to satisfy; to fill","みたす"
3,"飛ばす","と","to fly (something)","とばす"
3,"寿命","じゅみょう","life span","じゅみょう"
3,"国道","こくどう","national highway","こくどう"
3,"日々","ひび","days; daily","ひび"
3,"災害","さいがい","disaster","さいがい"
3,"休業","きゅうぎょう","suspension of business","きゅうぎょう"
3,"やがて","","before long","やがて"
3,"純粋","じゅんすい","pure","じゅんすい"
3,"学期","がっき","semester","がっき"
3,"角","かど","corner","かど"
3,"重量","じゅうりょう","weight","じゅうりょう"
3,"火災","かさい","fire","かさい"
3,"割る","わ","to divide; to break","わる"
3,"動向","どうこう","trend","どうこう"
3,"市内","しない","within the city","しない"
3,"前回","ぜんかい","last time","ぜんかい"
3,"先","さき","ahead; previous","さき"
3,"分解","ぶんかい","disassembly","ぶんかい"
3,"芝居","しばい","play; drama","しばい"
3,"領域","りょういき","area; domain","りょういき"
3,"刀","かたな","sword","かたな"
3,"きっと","","surely","きっと"
3,"先端","せんたん","tip; leading edge","せんたん"
3,"布団","ふとん","futon","ふとん"
3,"湾","わん","bay","わん"
3,"真っ赤","まか","deep red","まっか"
3,"プラス","","plus","ぷらす"
3,"知り合い","しあ","acquaintance","しりあい"
3,"質","しつ","quality","しつ"
3,"鳴る","な","to ring","なる"
3,"粉","こな","powder; flour","こな"
3,"システム","","system","しすてむ"
3,"アルコール","","alcohol","あるこーる"
3,"誤り","あやま","mistake","あやまり"
3,"たる","","to be worth; to be sufficient","たる"
3,"臨時","りんじ","temporary","りんじ"
3,"テキスト","","textbook","てきすと"
3,"ダンス","","dance","だんす"
3,"預ける","あず","to deposit","あずける"
3,"我慢","がまん","patience","がまん"
3,"世","よ","world; society","よ"
3,"制定","せいてい","enactment","せいてい"
3,"矛盾","むじゅん","contradiction","むじゅん"
3,"建つ","た","to be built","たつ"
3,"活発","かっぱつ","active; lively","かっぱつ"
3,"いじめる","","to bully","いじめる"
3,"暮らす","く","to live","くらす"
3,"素直","すなお","honest; obedient","すなお"
3,"一昨年","おととし","year before last","おととし"
3,"燃料","ねんりょう","fuel","ねんりょう"
3,"概念","がいねん","concept","がいねん"
3,"まあまあ","","so-so","まあまあ"
3,"医師","いし","doctor","いし"
3,"港","みなと","harbor","みなと"
3,"発車","はっしゃ","departure","はっしゃ"
3,"酢","す","vinegar","す"
3,"地獄","じごく","hell","じごく"
3,"と","","particle (and)","と"
3,"万一","まんいち","emergency; unlikely event","まんいち"
3,"大きさ","おお","size","おおきさ"
3,"写す","うつ","to copy; to photograph","うつす"
3,"統合","とうごう","integration","とうごう"
3,"試み","こころ","trial","こころみ"
3,"女王","じょおう","queen","じょおう"
3,"寺","てら","temple","てら"
3,"子孫","しそん","descendant","しそん"
3,"商人","しょうにん","merchant","しょうにん"
3,"倉庫","そうこ","warehouse","そうこ"
3,"争い","あらそ","dispute","あらそい"
3,"毎晩","まいばん","every night","まいばん"
3,"用","よう","business; task","よう"
3,"延期","えんき","postponement","えんき"
3,"人数","にんずう","number of people","にんずう"
3,"暇","ひま","free time","ひま"
3,"教員","きょういん","teacher","きょういん"
3,"機構","きこう","mechanism; organization","きこう"
3,"当初","とうしょ","beginning","とうしょ"
3,"多様","たよう","diverse","たよう"
3,"強盗","ごうとう","robbery","ごうとう"
3,"松","まつ","pine tree","まつ"
3,"上がり","あ","rise; finish","あがり"
3,"結成","けっせい","formation","けっせい"
3,"地帯","ちたい","zone; area","ちたい"
3,"思考","しこう","thought","しこう"
3,"戦後","せんご","postwar","せんご"
3,"渋滞","じゅうたい","traffic jam","じゅうたい"
3,"水中","すいちゅう","underwater","すいちゅう"
3,"貨物","かもつ","cargo","かもつ"
3,"実に","じつ","indeed","じつに"
3,"管","かん","pipe","かん"
3,"参る","まい","to go/come (humble)","まいる"
3,"嫁","よめ","bride","よめ"
3,"肯定","こうてい","affirmation","こうてい"
3,"鍵","かぎ","key","かぎ"
3,"配置","はいち","arrangement","はいち"
3,"拒否","きょひ","refusal","きょひ"
3,"婚約","こんやく","engagement","こんやく"
3,"交際","こうさい","company; dating","こうさい"
3,"高価","こうか","high price","こうか"
3,"日付","ひづけ","date","ひづけ"
3,"新鮮","しんせん","fresh","しんせん"
3,"役目","やくめ","duty","やくめ"
3,"異なる","こと","to differ","ことなる"
3,"土木","どぼく","civil engineering","どぼく"
3,"定年","ていねい","retirement age","ていねん"
3,"出品","しゅっぴん","exhibit","しゅっぴん"
3,"品質","ひんしつ","quality","ひんしつ"
3,"仲間","なかま","comrade","なかま"
3,"レベル","","level","れべる"
3,"昭和","しょうわ","Showa era","しょうわ"
3,"理科","りか","science","りか"
3,"幹部","かんぶ","executive","かんぶ"
3,"太る","ふと","to gain weight","ふとる"
3,"降る","ふ","to precipitate","ふる"
3,"頂上","ちょうじょう","top; summit","ちょうじょう"
3,"続く","つづ","to continue","つづく"
3,"サイン","","signature; sign","さいん"
3,"腰","こし","waist","こし"
3,"王子","おうじ","prince","おうじ"
3,"旗","はた","flag","はた"
3,"知的","ちてき","intellectual","ちてき"
3,"指揮","しき","command","しき"
3,"条約","じょうやく","treaty","じょうやく"
3,"生存","せいぞん","survival","せいぞん"
3,"ごめんなさい","","I am sorry","ごめんなさい"
3,"顔","かお","face","かお"
3,"硬い","かた","hard","かたい"
3,"やっと","","at last","やっと"
3,"モデル","","model","もでる"
3,"隅","すみ","corner","すみ"
3,"連合","れんごう","union","れんごう"
3,"定義","ていぎ","definition","ていぎ"
3,"上着","うわぎ","jacket","うわぎ"
3,"美術","びじゅつ","art","びじゅつ"
3,"大正","たいしょう","Taisho era","たいしょう"
3,"得る","え","to obtain","える"
3,"高級","こうきゅう","high class","こうきゅう"
3,"田舎","いなか","countryside","いなか"
3,"よく","","often; well","よく"
3,"回","かい","times; counter for occurrences","かい"
3,"膝","ひざ","knee","ひざ"
3,"道徳","どうとく","morals","どうとく"
3,"多数","たすう","majority","たすう"
3,"収める","おさ","to pay; to store","おさめる"
3,"大型","おおがた","large scale","おおがた"
3,"生る","な","to bear fruit","なる"
3,"役者","やくしゃ","actor","やくしゃ"
3,"椅子","いす","chair","いす"
3,"光景","こうけい","scene","こうけい"
3,"不利","ふり","disadvantage","ふり"
3,"優先","ゆうせん","priority","ゆうせん"
3,"涼しい","すず","cool (weather)","すずしい"
3,"男女","だんじょ","men and women","だんじょ"
3,"本体","ほんたい","main body","ほんたい"
3,"写る","うつ","to be photographed","うつる"
3,"粒","つぶ","grain","つぶ"
3,"保健","ほけん","health preservation","ほけん"
3,"成分","せいぶん","ingredient","せいぶん"
3,"売店","ばいてん","stand; shop","ばいてん"
3,"手入れ","てい","care; maintenance","ていれ"
3,"赤","あか","red","あか"
3,"明治","めいじ","Meiji era","めいじ"
3,"大工","だいく","carpenter","だいく"
3,"向き","む","direction","むき"
3,"睡眠","すいみん","sleep","すいみん"
3,"及ぶ","およ","to reach","およぶ"
3,"朝日","あさひ","morning sun","あさひ"
3,"本国","ほんごく","home country","ほんごく"
3,"非難","ひなん","criticism","ひなん"
3,"圧力","あつりょく","pressure","あつりょく"
3,"手前","てまえ","before; this side","てまえ"
3,"進む","すす","to advance","すすむ"
3,"要する","よう","to require","ようする"
3,"蹴る","け","to kick","ける"
3,"平野","へいや","plain","へいや"
3,"お菓子","かし","sweets","おかし"
3,"差","さ","difference","さ"
3,"発想","はっそう","idea; conception","はっそう"
3,"曇り","くも","cloudiness","くもり"
3,"境界","きょうかい","boundary","きょうかい"
3,"決勝","けっしょう","finals","けっしょう"
3,"独自","どくじ","original; unique","どくじ"
3,"携帯","けいたい","mobile phone","けいたい"
3,"職場","しょくば","workplace","しょくば"
3,"小鳥","ことり","small bird","ことり"
3,"家屋","かおく","house","かおく"
3,"配る","くば","to distribute","くばる"
3,"広まる","ひろ","to spread","ひろまる"
3,"組","くみ","class; group","くみ"
3,"名物","めいぶつ","famous product","めいぶつ"
3,"水曜","すいよう","Wednesday","すいよう"
3,"経る","へ","to pass; to go through","へる"
3,"参照","さんしょう","reference","さんしょう"
3,"課程","かてい","course; curriculum","かてい"
3,"短期","たんき","short term","たんき"
3,"月末","げつまつ","end of the month","げつまつ"
3,"測る","はか","to measure","はかる"
3,"伺う","うかが","to visit; to ask (humble)","うかがう"
3,"全然","ぜんぜん","not at all","ぜんぜん"
3,"それで","","so; therefore","それで"
3,"主題","しゅだい","subject","しゅだい"
3,"嵐","あらし","storm","あらし"
3,"見直す","みなお","to re-evaluate","みなおす"
3,"論理","ろんり","logic","ろんり"
3,"改良","かいりょう","improvement","かいりょう"
3,"批評","ひひょう","criticism","ひひょう"
3,"週末","しゅうまつ","weekend","しゅうまつ"
3,"本文","ほんぶん","text; body","ほんぶん"
3,"祝日","しゅくじつ","national holiday","しゅくじつ"
3,"当選","とうせん","being elected","とうせん"
3,"引っ張る","ひぱ","to pull","ひっぱる"
3,"工作","こうさく","handicraft","こうさく"
3,"特集","とくしゅう","special feature","とくしゅう"
3,"あれ","","that","あれ"
3,"火曜","かよう","Tuesday","かよう"
3,"東京","とうきょう","Tokyo","とうきょう"
3,"奇妙","きみょう","strange","きみょう"
3,"比率","ひりつ","ratio","ひりつ"
3,"機関","きかん","engine; organization","きかん"
3,"応募","おうぼ","application","おうぼ"
3,"毛","け","hair; fur","け"
3,"かもしれない","","may; might","かもしれない"
3,"実態","じったい","reality","じったい"
3,"会見","かいけん","interview","かいけん"
3,"根拠","こんきょ","basis","こんきょ"
3,"眠い","ねむ","sleepy","ねむい"
3,"制服","せいふく","uniform","せいふく"
3,"苦痛","くつう","pain","くつう"
3,"裸","はだか","naked","はだか"
3,"目標","もくひょう","goal","もくひょう"
3,"昨夜","ゆうべ","last night","ゆうべ"
3,"表紙","ひょうし","cover (book)","ひょうし"
3,"記入","きにゅう","entry; filling in","きにゅう"
3,"典型","てんけい","type; pattern","てんけい"
3,"支援","しえん","support","しえん"
3,"業績","ぎょうせき","achievement","ぎょうせき"
3,"部門","ぶもん","division","ぶもん"
3,"飼う","か","to keep (pet)","かう"
3,"事前","じぜん","prior","じぜん"
3,"際","さい","occasion","さい"
3,"貢献","こうけん","contribution","こうけん"
3,"分離","ぶんり","separation","ぶんり"
3,"不自由","ふじゆう","discomfort; disability","ふじゆう"
3,"髪の毛","かみけ","hair","かみのけ"
3,"店","みせ","shop","みせ"
3,"熱帯","ねったい","tropics","ねったい"
3,"半島","はんとう","peninsula","はんとう"
3,"襲う","おそ","to attack","おそう"
3,"鬼","おに","demon","おに"
3,"死者","ししゃ","the dead","ししゃ"
3,"娯楽","ごらく","entertainment","ごらく"
3,"十日","とおか","10th day","とおか"
3,"掲載","けいさい","publication","けいさい"
3,"サービス","","service","さーびす"
3,"育児","いくじ","childcare","いくじ"
3,"大使館","たいしかん","embassy","たいしかん"
3,"目指す","めざ","to aim at","めざす"
3,"自治","じち","autonomy","じち"
3,"不可","ふか","wrong; bad","ふか"
3,"贈り物","おくもの","gift","おくりもの"
3,"まさに","","exactly","まさに"
3,"出来事","できごと","incident","できごと"
3,"停車","ていしゃ","stopping (vehicle)","ていしゃ"
3,"救助","きゅうじょ","relief; aid","きゅうじょ"
3,"ぶつける","","to bump","ぶつける"
3,"金銭","きんせん","money","きんせん"
3,"関西","かんさい","Kansai region","かんさい"
3,"全般","ぜんぱん","overall; general","ぜんぱん"
3,"再会","さいかい","reunion","さいかい"
3,"知恵","ちえ","wisdom","ちえ"
3,"永久","えいきゅう","eternity","えいきゅう"
3,"にもかかわらず","","in spite of","にもかかわらず"
3,"広さ","ひろ","width; area","ひろさ"
3,"悪魔","あくま","devil","あくま"
3,"性別","せいべつ","gender","せいべつ"
3,"ねずみ","","mouse","ねずみ"
3,"済む","す","to finish","すむ"
3,"九月","くがつ","September","くがつ"
3,"審議","しんぎ","deliberation","しんぎ"
3,"騒ぐ","さわ","to make noise","さわぐ"
3,"年下","としした","younger","としした"
3,"強制","きょうせい","compulsion","きょうせい"
3,"回収","かいしゅう","collection","かいしゅう"
3,"将棋","しょうぎ","shogi","しょうぎ"
3,"感じる","かん","to feel","かんじる"
3,"空き","あ","vacancy","あき"
3,"双子","ふたご","twins","ふたご"
3,"食","しょく","meal; food","しょく"
