level,kanji,furigana,definition,kana
4,"告白","こくはく","confession","こくはく"
4,"切り","き","end; limit","きり"
4,"豆","まめ","beans","まめ"
4,"育成","いくせい","rearing; training","いくせい"
4,"くせに",,"despite the fact that","くせに"
4,"そうですね",,"that is so","そうですね"
4,"翼","つばさ","wing","つばさ"
4,"号","ごう","number; issue","ごう"
4,"いらっしゃい",,"welcome","いらっしゃい"
4,"生年月日","せいねんがっぴ","birth date","せいねんがっぴ"
4,"通用","つうよう","popular use; circulation","つうよう"
4,"無数","むすう","countless","むすう"
4,"散る","ち","to scatter","ちる"
4,"青空","あおぞら","blue sky","あおぞら"
4,"道場","どうじょう","dojo; training hall","どうじょう"
4,"通す","とお","to let pass","とおす"
4,"認可","にんか","approval; license","にんか"
4,"名誉","めいよ","honor","めいよ"
4,"偉い","えら","great; admirable","えらい"
4,"架空","かくう","aerial; fictitious","かくう"
4,"記す","しる","to write down","しるす"
4,"ジャム",,"jam","ジャム"
4,"観点","かんてん","point of view","かんてん"
4,"分裂","ぶんれつ","split; division","ぶんれつ"
4,"建てる","た","to build","たてる"
4,"日帰り","ひがえ","day trip","ひがえり"
4,"収容","しゅうよう","accommodation","しゅうよう"
4,"分割","ぶんかつ","division","ぶんかつ"
4,"京都","きょうと","Kyoto","きょうと"
4,"一日","いちにち","one day","いちにち"
4,"鐘","かね","bell; chime","かね"
4,"健全","けんぜん","healthy; sound","けんぜん"
4,"億","おく","hundred million","おく"
4,"美容","びよう","beauty culture","びよう"
4,"運輸","うんゆ","transportation","うんゆ"
4,"紡績","ぼうせき","spinning","ぼうせき"
4,"預金","よきん","deposit","よきん"
4,"造船","ぞうせん","shipbuilding","ぞうせん"
4,"お礼","れい","thanks; gratitude","おれい"
4,"工芸","こうげい","industrial arts","こうげい"
4,"暗殺","あんさつ","assassination","あんさつ"
4,"仏教","ぶっきょう","Buddhism","ぶっきょう"
4,"好意","こうい","good will; favor","こうい"
4,"北京","ペキン","Beijing","ペキン"
4,"両替","りょうがえ","money exchange","りょうがえ"
4,"分散","ぶんさん","dispersion","ぶんさん"
4,"氷","こおり","ice","こおり"
4,"名高い","なだか","famous","なだかい"
4,"市立","しりつ","municipal","しりつ"
4,"終点","しゅうてん","last stop","しゅうてん"
4,"兼ねる","か","to serve as both","かねる"
4,"驚く","おどろ","to be surprised","おどろく"
4,"望み","のぞ","wish; desire","のぞみ"
4,"タレント",,"talent; star","タレント"
4,"一人暮らし","ひとりぐ","living alone","ひとりぐらし"
4,"研究室","けんきゅうしつ","laboratory","けんきゅうしつ"
4,"給与","きゅうよ","salary; wages","きゅうよ"
4,"祖先","そせん","ancestor","そせん"
4,"夕日","ゆうひ","setting sun","ゆうひ"
4,"客席","きゃくせき","guest seating","きゃくせき"
4,"四十代","よんじゅうだい","forties (age)","よんじゅうだい"
4,"額","がく","amount; forehead","がく"
4,"上映","じょうえい","screening","じょうえい"
4,"仲","なか","relationship","なか"
4,"おはよう",,"good morning","おはよう"
4,"見舞い","みま","visiting ill person","みまい"
4,"幕","まく","curtain; act","まく"
4,"使い","つか","mission; messenger","つかい"
4,"頂点","ちょうてん","top; summit","ちょうてん"
4,"そっくり",,"looking exactly like","そっくり"
4,"長大","ちょうだい","very long; huge","ちょうだい"
4,"小麦","こむぎ","wheat","こむぎ"
4,"杉","すぎ","cedar","すぎ"
4,"同盟","どうめい","alliance","どうめい"
4,"夢中","むちゅう","absorbed in","むちゅう"
4,"正規","せいき","regular; formal","せいき"
4,"外観","がいかん","appearance; exterior","がいかん"
4,"騒動","そうどう","riot; rebellion","そうどう"
4,"満点","まんてん","full marks","まんてん"
4,"踊る","おど","to dance","おどる"
4,"高山","こうざん","high mountain","こうざん"
4,"移行","いこう","switching over to","いこう"
4,"不要","ふよう","unnecessary","ふよう"
4,"排気","はいき","exhaust","はいき"
4,"継ぐ","つ","to succeed (someone)","つぐ"
4,"彼ら","かれ","they","かれら"
4,"京阪","けいはん","Kyoto-Osaka","けいはん"
4,"国防","こくぼう","national defense","こくぼう"
4,"原点","げんてん","origin; starting point","げんてん"
4,"同期","どうき","same period","どうき"
4,"上位","じょうい","superior rank","じょうい"
4,"抽選","ちゅうせん","lottery","ちゅうせん"
4,"世論","よろん","public opinion","よろん"
4,"歳","さい","age","さい"
4,"けど",,"but; however","けど"
4,"上演","じょうえん","performance","じょうえん"
4,"固有","こゆう","characteristic; native","こゆう"
4,"黒字","くろじ","black (profit)","くろじ"
4,"マスコミ",,"mass media","マスコミ"
4,"趣旨","しゅし","meaning; object","しゅし"
4,"飾り","かざ","decoration","かざり"
4,"走行","そうこう","running a vehicle","そうこう"
4,"遠慮","えんりょ","restraint; reserve","えんりょ"
4,"縛る","しば","to tie; to bind","しばる"
4,"試し","ため","trial; test","ためし"
4,"黒板","こくばん","blackboard","こくばん"
4,"野党","やとう","opposition party","やとう"
4,"独占","どくせん","monopoly","どくせん"
4,"さっき",,"some time ago","さっき"
4,"正","せい","correct; positive","せい"
4,"恐れる","おそ","to fear","おそれる"
4,"仕上げ","しあ","finishing","しあげ"
4,"勝敗","しょうはい","victory or defeat","しょうはい"
4,"合理","ごうり","rational","ごうり"
4,"水","すい","water","すい"
4,"敵","てき","enemy","てき"
4,"告げる","つ","to inform","つげる"
4,"緑色","みどりいろ","green color","みどりいろ"
4,"食器","しょっき","tableware","しょっき"
4,"うどん",,"udon noodles","うどん"
4,"中小","ちゅうしょう","small and medium","ちゅうしょう"
4,"母校","ぼこう","alma mater","ぼこう"
4,"格差","かくさ","disparity; gap","かくさ"
4,"余地","よち","place; room; margin","よち"
4,"刊行","かんこう","publication","かんこう"
4,"脚本","きゃくほん","script","きゃくほん"
4,"首脳","しゅのう","head; leader","しゅのう"
4,"沿岸","えんがん","coast; shore","えんがん"
4,"学園","がくえん","academy; campus","がくえん"
4,"法学","ほうがく","law","ほうがく"
4,"開通","かいつう","opening; taking effect","かいつう"
4,"大衆","たいしゅう","general public","たいしゅう"
4,"偏見","へんけん","prejudice","へんけん"
4,"区間","くかん","section","くかん"
4,"半径","はんけい","radius","はんけい"
4,"停留所","ていりゅうじょ","bus stop","ていりゅうじょ"
4,"着替える","きが","to change clothes","きがえる"
4,"表示","ひょうじ","indication; expression","ひょうじ"
4,"ぶつかる",,"to strike; to collide","ぶつかる"
4,"七月","しちがつ","July","しちがつ"
4,"操縦","そうじゅう","steering; piloting","そうじゅう"
4,"怪しい","あや","suspicious","あやしい"
4,"いわば",,"so to speak","いわば"
4,"設ける","もう","to create; to establish","もうける"
4,"半月","はんつき","half a month","はんつき"
4,"表す","あらわ","to express; to represent","あらわす"
4,"原爆","げんばく","atomic bomb","げんばく"
4,"驚き","おどろ","surprise","おどろき"
4,"体質","たいしつ","constitution (physical)","たいしつ"
4,"余計","よけい","too much; unnecessary","よけい"
4,"病む","や","to fall ill","やむ"
4,"苦しむ","くる","to suffer","くるしむ"
4,"三人","さんにん","three people","さんにん"
4,"ドレス",,"dress","ドレス"
4,"木材","もくざい","lumber; timber","もくざい"
4,"餌","えさ","feed; bait","えさ"
4,"記載","きさい","record; statement","きさい"
4,"水上","すいじょう","aquatic; on the water","すいじょう"
4,"次第に","しだい","gradually","しだいに"
4,"創作","そうさく","production; creation","そうさく"
4,"ポイント",,"point","ポイント"
4,"絵本","えほん","picture book","えほん"
4,"七十","ななじゅう","seventy","ななじゅう"
4,"相場","そうば","market price","そうば"
4,"強さ","つよ","strength","つよさ"
4,"市長","しちょう","mayor","しちょう"
4,"出現","しゅつげん","appearance","しゅつげん"
4,"貴族","きぞく","noble; aristocrat","きぞく"
4,"始発","しはつ","first train","しはつ"
4,"電源","でんげん","power source","でんげん"
4,"閉める","し","to close","しめる"
4,"一連","いちれん","series","いちれん"
4,"転換","てんかん","convert; divert","てんかん"
4,"風船","ふうせん","balloon","ふうせん"
4,"脂肪","しぼう","fat; grease","しぼう"
4,"外食","がいしょく","eating out","がいしょく"
4,"短縮","たんしゅく","shortening; reduction","たんしゅく"
4,"本土","ほんど","mainland","ほんど"
4,"掘る","ほ","to dig","ほる"
4,"勝ち","か","win; victory","かち"
4,"木綿","もめん","cotton","もめん"
4,"任命","にんめい","appointment; nomination","にんめい"
4,"曲線","きょくせん","curve","きょくせん"
4,"河川","かせん","rivers","かせん"
4,"時点","じてん","point in time","じてん"
4,"織る","お","to weave","おる"
4,"大手","おおて","major company","おおて"
4,"著名","ちょめい","well-known","ちょめい"
4,"循環","じゅんかん","circulation","じゅんかん"
4,"五月","ごがつ","May","ごがつ"
4,"汚す","よご","to make dirty","よごす"
4,"百貨店","ひゃっかてん","department store","ひゃっかてん"
4,"果実","かじつ","fruit","かじつ"
4,"冷える","ひ","to grow cold","ひえる"
4,"イメージ",,"image","イメージ"
4,"有能","ゆうのう","able; competent","ゆうのう"
4,"占領","せんりょう","occupation; capture","せんりょう"
4,"衆議院","しゅうぎいん","House of Representatives","しゅうぎいん"
4,"十六","じゅうろく","sixteen","じゅうろく"
4,"中でも","なか","above all; especially","なかでも"
4,"出","で","coming out; origin","で"
4,"まっすぐ",,"straight","まっすぐ"
4,"一月","いちがつ","January","いちがつ"
4,"お願いします","ねが","please","おねがいします"
4,"数値","すうち","numerical value","すうち"
4,"同年","どうねん","same year","どうねん"
4,"従う","したが","to obey; to follow","したがう"
4,"懐かしい","なつ","nostalgic","なつかしい"
4,"園","その","garden; park","その"
4,"乾かす","かわ","to dry","かわかす"
4,"食欲","しょくよく","appetite","しょくよく"
4,"スタンド",,"stand","スタンド"
4,"ダム",,"dam","ダム"
4,"余暇","よか","leisure","よか"
4,"保管","ほかん","custody; storage","ほかん"
4,"花嫁","はなよめ","bride","はなよめ"
4,"一周","いっしゅう","one round; lap","いっしゅう"
4,"対談","たいだん","talk; dialogue","たいだん"
4,"並木","なみき","roadside tree","なみき"
4,"膨らむ","ふく","to expand; to swell","ふくらむ"
4,"様式","ようしき","style; form","ようしき"
4,"垂直","すいちょく","vertical","すいちょく"
4,"車内","しゃない","inside a car","しゃない"
4,"劇団","げきだん","theatrical company","げきだん"
4,"推測","すいそく","guess; conjecture","すいそく"
4,"米国","べいこく","America; USA","べいこく"
4,"振興","しんこう","promotion; encouragement","しんこう"
4,"複合","ふくごう","composite; complex","ふくごう"
4,"物","もの","thing","もの"
4,"活字","かつじ","printing type","かつじ"
4,"井戸","いど","water well","いど"
4,"金色","きんいろ","golden color","きんいろ"
4,"句","く","phrase; verse","く"
4,"広大","こうだい","huge; very large","こうだい"
4,"問屋","とんや","wholesale store","とんや"
4,"必ずしも","かなら","not necessarily","かならずしも"
4,"復帰","ふっき","return; comeback","ふっき"
4,"背広","せびろ","business suit","せびろ"
4,"生長","せいちょう","growth","せいちょう"
4,"車輪","しゃりん","wheel","しゃりん"
4,"着手","ちゃくしゅ","embarkation; launch","ちゃくしゅ"
4,"聖書","せいしょ","Bible","せいしょ"
4,"新築","しんちく","new building","しんちく"
4,"スウェーデン",,"Sweden","スウェーデン"
4,"尽くす","つ","to exhaust; to run out","つくす"
4,"飛行","ひこう","aviation","ひこう"
4,"愛する","あい","to love","あいする"
4,"申し込み","もうこ","application","もうしこみ"
4,"くり",,"chestnut","くり"
4,"下宿","げしゅく","lodging","げしゅく"
4,"チェック",,"check","チェック"
4,"開店","かいてん","opening of a shop","かいてん"
4,"軌道","きどう","orbit; trajectory","きどう"
4,"つばめ",,"swallow (bird)","つばめ"
4,"元年","がんねん","first year (of an era)","がんねん"
4,"灰皿","はいざら","ashtray","はいざら"
4,"的確","てきかく","precise; accurate","てきかく"
4,"為替","かわせ","money order; exchange","かわせ"
4,"遠く","とお","far away","とおく"
4,"二月","にがつ","February","にがつ"
4,"形態","けいたい","form; shape","けいたい"
4,"返済","へんさい","repayment","へんさい"
4,"に関する","かん","concerning","にかんする"
4,"あちこち",,"here and there","あちこち"
4,"代行","だいこう","acting as agent","だいこう"
4,"召し上がる","めあ","to eat (polite)","めしあがる"
4,"超過","ちょうか","excess","ちょうか"
4,"重さ","おも","weight","おもさ"
4,"目","め","eye","め"
4,"生理","せいり","physiology","せいり"
4,"半日","はんにち","half a day","はんにち"
4,"錠","じょう","pill; lock","じょう"
4,"助教授","じょきょうじゅ","assistant professor","じょきょうじゅ"
4,"素早い","すばや","fast; quick","すばやい"
4,"稼ぐ","かせ","to earn income","かせぐ"
4,"辞める","や","to resign","やめる"
4,"移民","いみん","emigration; immigration","いみん"
4,"黄金","おうごん","gold","おうごん"
4,"判事","はんじ","judge","はんじ"
4,"打撃","だげき","blow; shock","だげき"
4,"跡","あと","trace; tracks","あと"
4,"公衆","こうしゅう","the public","こうしゅう"
4,"審査","しんさ","judging; inspection","しんさ"
4,"放棄","ほうき","abandonment","ほうき"
4,"ゴム",,"rubber; gum","ゴム"
4,"月間","げっかん","month-long period","げっかん"
4,"気配","けはい","indication; sign","けはい"
4,"問答","もんどう","questions and answers","もんどう"
4,"完了","かんりょう","completion","かんりょう"
4,"取れる","と","to be harvested; to come off","とれる"
4,"土産","みやげ","souvenir","みやげ"
4,"警備","けいび","defense; guard","けいび"
4,"真っ暗","まくら","pitch dark","まっくら"
4,"違法","いほう","illegal","いほう"
4,"おかげで",,"thanks to","おかげで"
4,"公務員","こうむいん","government worker","こうむいん"
4,"西暦","せいれき","Christian Era","せいれき"
4,"年長","ねんちょう","seniority","ねんちょう"
4,"従事","じゅうじ","engaging","じゅうじ"
4,"等しい","ひと","equal","ひとしい"
4,"届く","とど","to reach","とどく"
4,"度々","たびたび","often; repeatedly","たびたび"
4,"鳴く","な","to sing (bird); to cry","なく"
4,"一段","いちだん","one step; even more","いちだん"
4,"申し込む","もうこ","to apply","もうしこむ"
4,"着陸","ちゃくりく","landing","ちゃくりく"
4,"墓地","ぼち","cemetery","ぼち"
4,"支度","したく","preparation","したく"
4,"元来","がんらい","originally","がんらい"
4,"浮かぶ","う","to float","うかぶ"
4,"快適","かいてき","pleasant; comfortable","かいてき"
4,"誠に","まこと","indeed; really","まことに"
4,"一本","いっぽん","one stick","いっぽん"
4,"社名","しゃめい","company name","しゃめい"
4,"一帯","いったい","whole region","いったい"
4,"立法","りっぽう","legislation","りっぽう"
4,"デモ",,"demonstration","デモ"
4,"当てる","あ","to hit; to expose","あてる"
4,"開設","かいせつ","establishment","かいせつ"
4,"サイズ",,"size","サイズ"
4,"突っ込む","つこ","to plunge into","つっこむ"
4,"十二","じゅうに","twelve","じゅうに"
4,"川上","かわかみ","upstream","かわかみ"
4,"作物","さくもつ","produce; crops","さくもつ"
4,"区画","くかく","division; section","くかく"
4,"新年","しんねん","New Year","しんねん"
4,"付録","ふろく","appendix; supplement","ふろく"
4,"不通","ふつう","suspension; interruption","ふつう"
4,"関与","かんよ","participation","かんよ"
4,"妨害","ぼうがい","disturbance; obstruction","ぼうがい"
4,"品種","ひんしゅ","brand; breed","ひんしゅ"
4,"未満","みまん","less than","みまん"
4,"親指","おやゆび","thumb","おやゆび"
4,"前期","ぜんき","first term","ぜんき"
4,"理念","りねん","ideal","りねん"
4,"大名","だいみょう","daimyo (feudal lord)","だいみょう"
4,"提携","ていけい","cooperation; tie-up","ていけい"
4,"司法","しほう","administration of justice","しほう"
4,"引き取る","ひと","to take charge of; to retire","ひきとる"
4,"課税","かぜい","taxation","かぜい"
4,"絹","きぬ","silk","きぬ"
4,"手順","てじゅん","process; procedure","てじゅん"
4,"招く","まね","to invite","まねく"
4,"簡易","かんい","simplicity","かんい"
4,"国王","こくおう","king","こくおう"
4,"下す","くだ","to lower; to pass judgment","くだす"
4,"外人","がいじん","foreigner","がいじん"
4,"入賞","にゅうしょう","winning a prize","にゅうしょう"
4,"合唱","がっしょう","chorus","がっしょう"
4,"勘定","かんじょう","calculation; bill","かんじょう"
4,"入試","にゅうし","entrance exam","にゅうし"
4,"年寄り","としよ","old people","としより"
4,"媒体","ばいたい","media","ばいたい"
4,"閉鎖","へいさ","closing; shutdown","へいさ"
4,"演習","えんしゅう","practice; drill","えんしゅう"
4,"野生","やせい","wild","やせい"
4,"陽気","ようき","season; weather; cheerful","ようき"
4,"我が国","わくに","our country","わがくに"
4,"運行","うんこう","operation; service","うんこう"
4,"追跡","ついせき","chase; pursuit","ついせき"
4,"コンビニ",,"convenience store","コンビニ"
4,"なくなる",,"to disappear; to run out","なくなる"
4,"あっ",,"ah","あっ"
4,"式","しき","equation; formula; ceremony","しき"
4,"日日","ひにち","every day; days","ひにち"
4,"足跡","あしあと","footprints","あしあと"
4,"同等","どうとう","equality","どうとう"
4,"か",,"or; whether","か"
4,"賃金","ちんぎん","wages","ちんぎん"
4,"芝生","しばふ","lawn","しばふ"
4,"指す","さ","to point","さす"
4,"いただく",,"to receive (polite)","いただく"
4,"法","ほう","act; law","ほう"
4,"皮肉","ひにく","irony; sarcasm","ひにく"
4,"終始","しゅうし","beginning and end","しゅうし"
4,"外相","がいしょう","Foreign Minister","がいしょう"
4,"燃やす","も","to burn","もやす"
4,"祈る","いの","to pray","いのる"
4,"統治","とうち","rule; reign","とうち"
4,"伸びる","の","to stretch; to grow","のびる"
4,"水面","すいめん","water surface","すいめん"
4,"倒す","たお","to throw down; to beat","たおす"
4,"版","はん","edition","はん"
4,"長時間","ちょうじかん","long time","ちょうじかん"
4,"ワイシャツ",,"shirt","ワイシャツ"
4,"由来","ゆらい","origin","ゆらい"
4,"暫定","ざんてい","tentative","ざんてい"
4,"昇進","しょうしん","promotion","しょうしん"
4,"う",,"will","う"
4,"印","しるし","mark; sign","しるし"
4,"貧困","ひんこん","poverty","ひんこん"
4,"上陸","じょうりく","landing","じょうりく"
4,"短大","たんだい","junior college","たんだい"
4,"送金","そうきん","remittance","そうきん"
4,"たち",,"plural suffix","たち"
4,"手首","てくび","wrist","てくび"
4,"金利","きんり","interest rate","きんり"
4,"銃","じゅう","gun","じゅう"
4,"家計","かけい","family finances","かけい"
4,"解剖","かいぼう","dissection; autopsy","かいぼう"
4,"嘘","うそ","lie","うそ"
4,"金持ち","かねも","rich person","かねもち"
4,"水族館","すいぞくかん","aquarium","すいぞくかん"
4,"店舗","てんぽ","shop; store","てんぽ"
4,"真珠","しんじゅ","pearl","しんじゅ"
4,"修了","しゅうりょう","completion","しゅうりょう"
4,"譲る","ゆず","to hand over","ゆずる"
4,"左手","ひだりて","left hand","ひだりて"
4,"圧縮","あっしゅく","compression","あっしゅく"
4,"お客様","きゃくさま","guest; customer","おきゃくさま"
4,"庶民","しょみん","common people","しょみん"
4,"そば",,"near","そば"
4,"粋","いき","chic; smart","いき"
4,"仲良く","なかよ","on good terms","なかよく"
4,"発作","ほっさ","fit; spasm","ほっさ"
4,"励ます","はげ","to encourage","はげます"
4,"グラフ",,"graph","グラフ"
4,"診療","しんりょう","medical examination","しんりょう"
4,"化石","かせき","fossil","かせき"
4,"上げ","あ","rise; increase","あげ"
4,"富","とみ","wealth","とみ"
4,"お大事に","だいじ","take care of yourself","おだいじに"
4,"掲示","けいじ","notice; bulletin","けいじ"
4,"強気","つよき","confident; tough","つよき"
4,"県立","けんりつ","prefectural","けんりつ"
4,"りん",,"bell; chime","りん"
4,"出場","しゅつじょう","participation","しゅつじょう"
4,"官僚","かんりょう","bureaucrat","かんりょう"
4,"扱い","あつか","treatment","あつかい"
4,"辞職","じしょく","resignation","じしょく"
4,"電流","でんりゅう","electric current","でんりゅう"
4,"疲労","ひろう","fatigue","ひろう"
4,"袖","そで","sleeve","そで"
4,"何十","なんじゅう","several tens","なんじゅう"
4,"登校","とうこう","attendance at school","とうこう"
4,"負傷","ふしょう","injury","ふしょう"
4,"恩","おん","favor; debt of gratitude","おん"
4,"望ましい","のぞ","desirable","のぞましい"
4,"離す","はな","to part; to separate","はなす"
4,"十五","じゅうご","fifteen","じゅうご"
4,"持ち","も","hold; charge","もち"
4,"おやつ",,"snack","おやつ"
4,"視野","しや","field of vision","しや"
4,"笛","ふえ","whistle; pipe","ふえ"
4,"サボる",,"to slack off","サボる"
4,"同級生","どうきゅうせい","classmate","どうきゅうせい"
4,"収支","しゅうし","income and expenditure","しゅうし"
4,"放置","ほうち","leave as is","ほうち"
4,"最適","さいてき","optimum","さいてき"
4,"うち",,"inside; house","うち"
4,"用品","ようひん","goods; supplies","ようひん"
4,"経緯","いきさつ","details; whole story","いきさつ"
4,"原子","げんし","atom","げんし"
4,"介護","かいご","nursing","かいご"
4,"貝","かい","shellfish","かい"
4,"噂","うわさ","rumor","うわさ"
4,"空間","くうかん","space","くうかん"
4,"酸化","さんか","oxidation","さんか"
4,"国交","こっこう","diplomatic relations","こっこう"
4,"損失","そんしつ","loss","そんしつ"
4,"童話","どうわ","fairy tale","どうわ"
4,"無用","むよう","useless","むよう"
4,"夕飯","ゆうはん","dinner","ゆうはん"
4,"救援","きゅうえん","relief; rescue","きゅうえん"
4,"週刊","しゅうかん","weekly publication","しゅうかん"
4,"過剰","かじょう","excess","かじょう"
4,"十三","じゅうさん","thirteen","じゅうさん"
4,"当局","とうきょく","authorities","とうきょく"
4,"発掘","はっくつ","excavation","はっくつ"
4,"瞳","ひとみ","pupil (of eye)","ひとみ"
4,"滝","たき","waterfall","たき"
4,"スーパー",,"supermarket","スーパー"
4,"予選","よせん","preliminary contest","よせん"
4,"論じる","ろん","to discuss","ろんじる"
4,"沿い","ぞ","along","ぞい"
4,"かも",,"might","かも"
4,"番","ばん","number; turn","ばん"
4,"祝い","いわ","celebration","いわい"
4,"清掃","せいそう","cleaning","せいそう"
4,"陸上","りくじょう","on land","りくじょう"
4,"党","とう","party (political)","とう"
4,"欠陥","けっかん","defect; fault","けっかん"
4,"欲","よく","desire; greed","よく"
4,"制御","せいぎょ","control","せいぎょ"
4,"再開","さいかい","reopening","さいかい"
4,"及ぼす","およ","to exert; to cause","およぼす"
4,"学術","がくじゅつ","science; scholarship","がくじゅつ"
4,"回る","まわ","to turn; to revolve","まわる"
4,"三十","さんじゅう","thirty","さんじゅう"
4,"小型","こがた","small size","こがた"
4,"抱く","いだ","to embrace; to harbor","いだく"
4,"だって",,"but; because","だって"
4,"三男","さんなん","third son","さんなん"
4,"丘","おか","hill","おか"
4,"泡","あわ","bubble; foam","あわ"
4,"技能","ぎのう","technical skill","ぎのう"
4,"和風","わふう","Japanese style","わふう"
4,"航海","こうかい","voyage","こうかい"
4,"賠償","ばいしょう","reparations","ばいしょう"
4,"など",,"et cetera","など"
4,"定価","ていか","list price","ていか"
4,"誇る","ほこ","to boast","ほこる"
4,"死刑","しけい","death penalty","しけい"
4,"喧嘩","けんか","quarrel","けんか"
4,"縦","たて","vertical","たて"
4,"幼稚園","ようちえん","kindergarten","ようちえん"
4,"養成","ようせい","training; development","ようせい"
4,"植木","うえき","garden plants","うえき"
4,"可決","かけつ","approval","かけつ"
4,"では",,"well then","では"
4,"買収","ばいしゅう","acquisition; bribery","ばいしゅう"
4,"休養","きゅうよう","rest; recreation","きゅうよう"
4,"背後","はいご","back; rear","はいご"
4,"園芸","えんげい","gardening","えんげい"
4,"振動","しんどう","vibration","しんどう"
4,"余る","あま","to remain; to be left over","あまる"
4,"気味","きみ","sensation; tendency","きみ"
4,"協会","きょうかい","association","きょうかい"
4,"片道","かたみち","one-way trip","かたみち"
4,"ごちそう",,"feast","ごちそう"
4,"出題","しゅつだい","setting a question","しゅつだい"
4,"ビタミン",,"vitamin","ビタミン"
4,"扇","おうぎ","fan","おうぎ"
4,"生","なま","raw; fresh","なま"
4,"鮮やか","あざ","vivid; bright","あざやか"
4,"向く","む","to face","むく"
4,"拍手","はくしゅ","clapping","はくしゅ"
4,"持参","じさん","bringing","じさん"
4,"過半数","かはんすう","majority","かはんすう"
4,"地主","じぬし","landlord","じぬし"
4,"洗剤","せんざい","detergent","せんざい"
4,"約","やく","approximately","やく"
4,"目覚まし時計","めざとけい","alarm clock","めざましとけい"
4,"良好","りょうこう","favorable","りょうこう"
4,"志","こころざし","will; ambition","こころざし"
4,"女学校","じょがっこう","girls' school","じょがっこう"
4,"対照","たいしょう","contrast","たいしょう"
4,"得点","とくてん","score","とくてん"
4,"一斉","いっせい","simultaneous","いっせい"
4,"火力","かりょく","heating power","かりょく"
4,"市街","しがい","urban area","しがい"
4,"一年","いちねん","one year","いちねん"
4,"見舞う","みま","to visit (sick person)","みまう"
4,"展望","てんぼう","view; outlook","てんぼう"
4,"将軍","しょうぐん","general; shogun","しょうぐん"
4,"移住","いじゅう","immigration","いじゅう"
4,"革新","かくしん","reform; innovation","かくしん"
4,"補給","ほきゅう","supply","ほきゅう"
4,"同情","どうじょう","sympathy","どうじょう"
4,"南部","なんぶ","southern part","なんぶ"
4,"絶望","ぜつぼう","despair","ぜつぼう"
4,"空","そら","sky","そら"
4,"公平","こうへい","fairness","こうへい"
4,"襲撃","しゅうげき","attack; raid","しゅうげき"
4,"菓子","かし","sweets; candy","かし"
4,"転がる","ころ","to roll","ころがる"
4,"まし",,"better; preferable","まし"
4,"辞任","じにん","resignation","じにん"
4,"出入り","でい","coming and going","でいり"
4,"気体","きたい","vapor; gas","きたい"
4,"えり",,"collar","えり"
4,"墜落","ついらく","crash; fall","ついらく"
4,"反乱","はんらん","rebellion","はんらん"
4,"十八","じゅうはち","eighteen","じゅうはち"
4,"水気","みずけ","moisture","みずけ"
4,"交互","こうご","alternate","こうご"
4,"武力","ぶりょく","military power","ぶりょく"
4,"礼儀","れいぎ","manners","れいぎ"
4,"本音","ほんね","real intention","ほんね"
4,"依存","いぞん","dependence","いぞん"
4,"定着","ていちゃく","taking hold","ていちゃく"
4,"母子","ぼし","mother and child","ぼし"
4,"引き起こす","ひお","to cause","ひきおこす"
4,"だし",,"broth","だし"
4,"いかん",,"no good","いかん"
4,"出血","しゅっけつ","bleeding","しゅっけつ"
4,"担任","たんにん","teacher in charge","たんにん"
4,"自衛","じえい","self-defense","じえい"
4,"音色","ねいろ","tone color","ねいろ"
4,"肝心","かんじん","essential","かんじん"
4,"体温","たいおん","body temperature","たいおん"
4,"さすが",,"as one would expect","さすが"
4,"エスカレーター",,"escalator","エスカレーター"
4,"優れる","すぐ","to excel","すぐれる"
4,"リボン",,"ribbon","リボン"
4,"北部","ほくぶ","northern part","ほくぶ"
4,"浮かべる","う","to float; to show","うかべる"
4,"一気に","いっき","at once","いっきに"
4,"たか",,"quantity","たか"
4,"郡","ぐん","district; county","ぐん"
4,"本格","ほんかく","full scale","ほんかく"
4,"停電","ていでん","power outage","ていでん"
4,"毛布","もうふ","blanket","もうふ"
4,"持続","じぞく","continuation","じぞく"
4,"触れる","ふ","to touch","ふれる"
4,"投入","とうにゅう","throwing into","とうにゅう"
4,"虹","にじ","rainbow","にじ"
4,"討論","とうろん","debate","とうろん"
4,"創刊","そうかん","launch (of magazine)","そうかん"
4,"賭け","か","betting","かけ"
4,"履歴書","りれきしょ","resume","りれきしょ"
4,"宅","たく","house","たく"
4,"ジャンプ",,"jump","ジャンプ"
4,"日ごろ","ひ","normally","ひごろ"
4,"喜劇","きげき","comedy","きげき"
4,"聞かす","き","to tell; to let hear","きかす"
4,"争う","あらそ","to dispute; to quarrel","あらそう"
4,"柄","がら","pattern","がら"
4,"日数","にっすう","number of days","にっすう"
4,"ジャズ",,"jazz","ジャズ"
4,"全力","ぜんりょく","all one's power","ぜんりょく"
4,"万人","ばんにん","all people","ばんにん"
4,"共和","きょうわ","republicanism","きょうわ"
4,"未知","みち","unknown","みち"
4,"承諾","しょうだく","consent","しょうだく"
4,"系列","けいれつ","series; sequence","けいれつ"
4,"太鼓","たいこ","drum","たいこ"
4,"姉さん","ねえ","older sister","ねえさん"
4,"営む","いとな","to carry on (business)","いとなむ"
4,"角","かく","angle; corner","かく"
4,"かなり",,"considerably","かなり"
4,"侵略","しんりゃく","invasion","しんりゃく"
4,"株主","かぶぬし","shareholder","かぶぬし"
4,"引き分け","ひわ","draw; tie","ひきわけ"
