level,kanji,furigana,definition,kana
5,"正方形","せいほうけい","square","せいほうけい"
5,"適正","てきせい","appropriate","てきせい"
5,"鶴","つる","crane","つる"
5,"触発","しょくはつ","triggering","しょくはつ"
5,"敷く","し","to spread","しく"
5,"外車","がいしゃ","foreign car","がいしゃ"
5,"北上","ほくじょう","going north","ほくじょう"
5,"気の毒","きどく","pitiful","きのどく"
5,"ちゃんと","","properly","ちゃんと"
5,"仲良し","なかよ","good friend","なかよし"
5,"経理","けいり","accounting","けいり"
5,"あとで","","later","あとで"
5,"名門","めいもん","distinguished family","めいもん"
5,"保全","ほぜん","preservation","ほぜん"
5,"宿命","しゅくめい","fate","しゅくめい"
5,"樹立","じゅりつ","establishment","じゅりつ"
5,"町長","ちょうちょう","town mayor","ちょうちょう"
5,"山手","やまて","Yamate (place)/hillside","やまて"
5,"四分の一","よんぶんいち","one quarter","よんぶんのいち"
5,"灯油","とうゆ","kerosene","とうゆ"
5,"柄","え","handle","え"
5,"試作","しさく","prototype","しさく"
5,"相次ぐ","あいつ","to follow in succession","あいつぐ"
5,"会","かい","meeting","かい"
5,"誤差","ごさ","error","ごさ"
5,"都","と","metropolis/capital","と"
5,"病人","びょうにん","sick person","びょうにん"
5,"浴衣","ゆかた","yukata","ゆかた"
5,"生体","せいたい","living organism","せいたい"
5,"庶務","しょむ","general affairs","しょむ"
5,"回想","かいそう","recollection","かいそう"
5,"魅惑","みわく","fascination","みわく"
5,"県内","けんない","within the prefecture","けんない"
5,"仮面","かめん","mask","かめん"
5,"こっそり","","secretly","こっそり"
5,"瀬","せ","rapids/shallows","せ"
5,"釜","かま","pot/kettle","かま"
5,"前方","ぜんぽう","front/ahead","ぜんぽう"
5,"巻","かん","volume","かん"
5,"利息","りそく","interest","りそく"
5,"寄与","きよ","contribution","きよ"
5,"追求","ついきゅう","pursuit","ついきゅう"
5,"春秋","しゅんじゅう","spring and autumn","しゅんじゅう"
5,"めい","","niece","めい"
5,"唱える","とな","to recite/chant","となえる"
5,"つぼみ","","bud","つぼみ"
5,"すれば","","if so/then","すれば"
5,"時雨","しぐれ","drizzle","しぐれ"
5,"石鹸","せっけん","soap","せっけん"
5,"消耗","しょうもう","exhaustion/consumption","しょうもう"
5,"客室","きゃくしつ","guest room","きゃくしつ"
5,"しまう","","to finish/put away","しまう"
5,"逃避","とうひ","escape","とうひ"
5,"財団","ざいだん","foundation","ざいだん"
5,"経度","けいど","longitude","けいど"
5,"脇","わき","side/armpit","わき"
5,"歯磨き","はみが","toothbrushing","はみがき"
5,"段","だん","step/grade","だん"
5,"二三日","にさんにち","two or three days","にさんにち"
5,"場","ば","place","ば"
5,"白昼","はくちゅう","broad daylight","はくちゅう"
5,"パパ","","papa","パパ"
5,"たび","","time/occasion","たび"
5,"ていく","","to go on doing","ていく"
5,"手当","てあて","allowance/treatment","てあて"
5,"休止","きゅうし","pause/rest","きゅうし"
5,"葬式","そうしき","funeral","そうしき"
5,"包囲","ほうい","siege","ほうい"
5,"手品","てじな","magic trick","てじな"
5,"殺害","さつがい","murder","さつがい"
5,"口紅","くちべに","lipstick","くちべに"
5,"黒色","こくしょく","black color","こくしょく"
5,"万歳","ばんざい","banzai/hurrah","ばんざい"
5,"あるまじき","","unworthy/improper","あるまじき"
5,"原告","げんこく","plaintiff","げんこく"
5,"炒める","いた","to stir-fry","いためる"
5,"見守る","みまも","to watch over","みまもる"
5,"職","しょく","job","しょく"
5,"君主","くんしゅ","monarch","くんしゅ"
5,"不動","ふどう","immovable","ふどう"
5,"人的","じんてき","human","じんてき"
5,"水車","すいしゃ","water wheel","すいしゃ"
5,"総務","そうむ","general affairs","そうむ"
5,"今や","いま","now","いまや"
5,"据える","す","to set/place","すえる"
5,"上記","じょうき","above-mentioned","じょうき"
5,"産物","さんぶつ","product","さんぶつ"
5,"建前","たてまえ","public stance","たてまえ"
5,"王座","おうざ","throne","おうざ"
5,"店長","てんちょう","store manager","てんちょう"
5,"生誕","せいたん","birth","せいたん"
5,"三国","さんごく","three countries","さんごく"
5,"元素","げんそ","element","げんそ"
5,"キャプテン","","captain","キャプテン"
5,"褒める","ほ","to praise","ほめる"
5,"てみる","","to try doing","てみる"
5,"麻薬","まやく","narcotic","まやく"
5,"ぐっすり","","soundly (sleeping)","ぐっすり"
5,"頼み","たの","request","たのみ"
5,"により","","by/due to","により"
5,"大空","おおぞら","sky/heavens","おおぞら"
5,"拡散","かくさん","diffusion","かくさん"
5,"利","り","advantage/profit","り"
5,"並立","へいりつ","parallel","へいりつ"
5,"大賞","たいしょう","grand prize","たいしょう"
5,"規範","きはん","norm/standard","きはん"
5,"迫害","はくがい","persecution","はくがい"
5,"四千","よんせん","four thousand","よんせん"
5,"ヒット","","hit","ヒット"
5,"さえ","","even","さえ"
5,"すず","","bell/tin","すず"
5,"上回る","うわまわ","to exceed","うわまわる"
5,"部隊","ぶたい","troops/unit","ぶたい"
5,"医","い","medicine","い"
5,"改築","かいちく","reconstruction","かいちく"
5,"ハム","","ham","ハム"
5,"催し","もよお","event","もよおし"
5,"転落","てんらく","fall","てんらく"
5,"機器","きき","equipment","きき"
5,"休息","きゅうそく","rest","きゅうそく"
5,"何人","なにびと","what person/who","なにびと"
5,"捕る","と","to catch","とる"
5,"食用","しょくよう","edible","しょくよう"
5,"通算","つうさん","total","つうさん"
5,"編入","へんにゅう","admission/incorporation","へんにゅう"
5,"合奏","がっそう","ensemble","がっそう"
5,"応ずる","おう","to respond","おうずる"
5,"社交","しゃこう","social intercourse","しゃこう"
5,"政令","せいれい","cabinet order","せいれい"
5,"激増","げきぞう","sudden increase","げきぞう"
5,"熱中","ねっちゅう","enthusiasm","ねっちゅう"
5,"あ","","ah","あ"
5,"罰金","ばっきん","fine","ばっきん"
5,"中島","なかじま","Nakajima (name)","なかじま"
5,"予言","よげん","prediction","よげん"
5,"質量","しつりょう","mass","しつりょう"
5,"在籍","ざいせき","enrollment","ざいせき"
5,"待機","たいき","standby","たいき"
5,"学説","がくせつ","theory","がくせつ"
5,"歩む","あゆ","to walk/tread","あゆむ"
5,"刈る","か","to cut/mow","かる"
5,"できれば","","if possible","できれば"
5,"中前","ちゅうぜん","before middle","ちゅうぜん"
5,"近づく","ちか","to approach","ちかづく"
5,"歌人","かじん","poet","かじん"
5,"炭鉱","たんこう","coal mine","たんこう"
5,"重み","おも","weight","おもみ"
5,"モテる","","to be popular","モテる"
5,"中期","ちゅうき","middle period","ちゅうき"
5,"披露","ひろう","announcement/display","ひろう"
5,"断然","だんぜん","absolutely","だんぜん"
5,"合法","ごうほう","legal","ごうほう"
5,"回避","かいひ","avoidance","かいひ"
5,"策定","さくてい","formulation","さくてい"
5,"立春","りっしゅん","first day of spring","りっしゅん"
5,"子ガチャ","こ","parental lottery","こガチャ"
5,"強度","きょうど","strength","きょうど"
5,"当人","とうにん","the person concerned","とうにん"
5,"碁盤","ごばん","Go board","ごばん"
5,"麻","あさ","hemp","あさ"
5,"献立","こんだて","menu","こんだて"
5,"気がある","き","to have an interest","きがある"
5,"夢見る","ゆめみ","to dream","ゆめみる"
5,"胞子","ほうし","spore","ほうし"
5,"安打","あんだ","safe hit","あんだ"
5,"ポット","","pot","ポット"
5,"五輪","ごりん","Olympics","ごりん"
5,"強風","きょうふう","strong wind","きょうふう"
5,"好ましい","この","desirable","このましい"
5,"ごと","","every","ごと"
5,"消火","しょうか","fire fighting","しょうか"
5,"放映","ほうえい","televising","ほうえい"
5,"元日","がんじつ","New Year's Day","がんじつ"
5,"恥","はじ","shame","はじ"
5,"日刊","にっかん","daily issue","にっかん"
5,"点滴","てんてき","IV drip","てんてき"
5,"出馬","しゅつば","running for office","しゅつば"
5,"さじ","","spoon","さじ"
5,"存分","ぞんぶん","to one's heart's content","ぞんぶん"
5,"軽蔑","けいべつ","scorn","けいべつ"
5,"括弧","かっこ","parenthesis","かっこ"
5,"沼","ぬま","swamp","ぬま"
5,"ラッシュ","","rush","ラッシュ"
5,"折衝","せっしょう","negotiation","せっしょう"
5,"勧告","かんこく","recommendation","かんこく"
5,"酸","さん","acid","さん"
5,"織物","おりもの","textile","おりもの"
5,"実","じつ","truth/reality","じつ"
5,"遭難","そうなん","disaster/accident","そうなん"
5,"分かり","わ","understanding","わかり"
5,"染める","そ","to dye","そめる"
5,"カタカナ","","Katakana","カタカナ"
5,"不平","ふへい","complaint","ふへい"
5,"新田","しんでん","new field","しんでん"
5,"上下","うえした","top and bottom","うえした"
5,"圧迫","あっぱく","pressure","あっぱく"
5,"凍結","とうけつ","freezing","とうけつ"
5,"葬る","ほうむ","to bury","ほうむる"
5,"出水","しゅっすい","flood","しゅっすい"
5,"教徒","きょうと","believer","きょうと"
5,"塞ぐ","ふさ","to block","ふさぐ"
5,"放火","ほうか","arson","ほうか"
5,"ロシア","","Russia","ロシア"
5,"気がする","き","to feel like","きがする"
5,"両国","りょうごく","both countries","りょうごく"
5,"清い","きよ","pure","きよい"
5,"毎度","まいど","every time","まいど"
5,"困窮","こんきゅう","poverty","こんきゅう"
5,"殻","から","shell","から"
5,"ショー","","show","ショー"
5,"出走","しゅっそう","starting (race)","しゅっそう"
5,"不意","ふい","unexpected","ふい"
5,"挟まる","はさ","to get caught in","はさまる"
5,"宮内庁","くないちょう","Imperial Household Agency","くないちょう"
5,"逃がす","に","to let escape","にがす"
5,"修繕","しゅうぜん","repair","しゅうぜん"
5,"値上げ","ねあ","price increase","ねあげ"
5,"採決","さいけつ","vote/voting","さいけつ"
5,"重傷","じゅうしょう","serious injury","じゅうしょう"
5,"堂","どう","hall/temple","どう"
5,"侍","さむらい","samurai","さむらい"
5,"検察","けんさつ","prosecution","けんさつ"
5,"粉末","ふんまつ","powder","ふんまつ"
5,"沈める","しず","to sink","しずめる"
5,"編","へん","compilation/volume","へん"
5,"中継","ちゅうけい","relay/broadcasting","ちゅうけい"
5,"首位","しゅい","first place","しゅい"
5,"補欠","ほけつ","substitute","ほけつ"
5,"軽快","けいかい","light/nimble","けいかい"
5,"神道","しんとう","Shinto","しんとう"
5,"虐殺","ぎゃくさつ","massacre","ぎゃくさつ"
5,"日産","にっさん","daily production/Nissan","にっさん"
5,"分泌","ぶんぴつ","secretion","ぶんぴつ"
5,"男前","おとこまえ","handsome man","おとこまえ"
5,"出入","しゅつにゅう","in and out","しゅつにゅう"
5,"西欧","せいおう","Western Europe","せいおう"
5,"海藻","かいそう","seaweed","かいそう"
5,"生い立ち","おた","upbringing","おいたち"
5,"防火","ぼうか","fire prevention","ぼうか"
5,"前売り","まえう","advance sale","まえうり"
5,"固まる","かた","to harden","かたまる"
5,"配当","はいとう","dividend","はいとう"
5,"同校","どうこう","the same school","どうこう"
5,"仏像","ぶつぞう","Buddha statue","ぶつぞう"
5,"視覚","しかく","vision","しかく"
5,"確かめる","たし","to ascertain","たしかめる"
5,"値打ち","ねう","value","ねうち"
5,"全日","ぜんじつ","all days","ぜんじつ"
5,"母さん","かあ","mother","かあさん"
5,"脱線","だっせん","derailment","だっせん"
5,"着替え","きが","changing clothes","きがえ"
5,"療養","りょうよう","medical treatment","りょうよう"
5,"中性","ちゅうせい","neutral","ちゅうせい"
5,"平仮名","ひらがな","Hiragana","ひらがな"
5,"倍率","ばいりつ","magnification/odds","ばいりつ"
5,"志向","しこう","intention/orientation","しこう"
5,"委嘱","いしょく","entrusting","いしょく"
5,"肥料","ひりょう","fertilizer","ひりょう"
5,"カセット","","cassette","カセット"
5,"家","いえ","house","いえ"
5,"危惧","きぐ","fear/misgiving","きぐ"
5,"網","あみ","net","あみ"
5,"標語","ひょうご","slogan","ひょうご"
5,"臓","ぞう","internal organ","ぞう"
5,"率","りつ","rate","りつ"
5,"里","さと","village","さと"
5,"語源","ごげん","etymology","ごげん"
5,"長編","ちょうへん","long novel/film","ちょうへん"
5,"定評","ていひょう","established reputation","ていひょう"
5,"鉄砲","てっぽう","gun","てっぽう"
5,"溶岩","ようがん","lava","ようがん"
5,"識別","しきべつ","identification","しきべつ"
5,"連勝","れんしょう","consecutive victories","れんしょう"
5,"引きずる","ひ","to drag","ひきずる"
5,"浮力","ふりょく","buoyancy","ふりょく"
5,"治安","ちあん","public order","ちあん"
5,"定数","ていすう","constant/fixed number","ていすう"
5,"ふれあい","","contact/interaction","ふれあい"
5,"当地","とうち","this place","とうち"
5,"球団","きゅうだん","baseball team","きゅうだん"
5,"下品","げひん","vulgar","げひん"
5,"是正","ぜせい","correction","ぜせい"
5,"国体","こくたい","national polity/sports festival","こくたい"
5,"山上","さんじょう","mountaintop","さんじょう"
5,"湿気","しっけ","humidity","しっけ"
5,"恋する","こい","to fall in love","こいする"
5,"迅速","じんそく","quick","じんそく"
5,"市外","しがい","outside the city","しがい"
5,"とこ","","place","とこ"
5,"平安","へいあん","peace/Heian period","へいあん"
5,"花束","はなたば","bouquet","はなたば"
5,"生息","せいそく","inhabiting","せいそく"
5,"噴水","ふんすい","fountain","ふんすい"
5,"上がったり","あ","going up and down/ruined","あがったり"
5,"暑さ","あつ","heat","あつさ"
5,"館長","かんちょう","director (museum/library)","かんちょう"
5,"住人","じゅうにん","resident","じゅうにん"
5,"家柄","いえがら","lineage","いえがら"
5,"寒気","さむけ","chill","さむけ"
5,"畳","じょう","tatami mat (counter)","じょう"
5,"再三","さいさん","again and again","さいさん"
5,"差し出す","さだ","to present/submit","さしだす"
5,"隣接","りんせつ","adjacency","りんせつ"
5,"西北","せいほく","northwest","せいほく"
5,"飛行場","ひこうじょう","airport","ひこうじょう"
5,"担保","たんぽ","collateral","たんぽ"
5,"太古","たいこ","ancient times","たいこ"
5,"製鉄","せいてつ","iron manufacture","せいてつ"
5,"新設","しんせつ","new establishment","しんせつ"
5,"拠点","きょてん","base/point","きょてん"
5,"原産","げんさん","origin","げんさん"
5,"助成","じょせい","subsidy","じょせい"
5,"組み合わせ","くあ","combination","くみあわせ"
5,"作法","さほう","manners","さほう"
5,"貯蔵","ちょぞう","storage","ちょぞう"
5,"既存","きそん","existing","きそん"
5,"否決","ひけつ","rejection","ひけつ"
5,"極めて","きわ","extremely","きわめて"
5,"明白","めいはく","obvious","めいはく"
5,"農産物","のうさんぶつ","agricultural products","のうさんぶつ"
5,"ぶらぶら","","idly","ぶらぶら"
5,"芝","しば","lawn","しば"
5,"主席","しゅせき","chairman","しゅせき"
5,"一色","いっしょく","one color","いっしょく"
5,"避暑","ひしょ","summering","ひしょ"
5,"所長","しょちょう","chief/director","しょちょう"
5,"債務","さいむ","debt","さいむ"
5,"陶磁器","とうじき","ceramics","とうじき"
5,"やって来る","く","to come along","やってくる"
5,"転がす","ころ","to roll","ころがす"
5,"陵","みささぎ","imperial tomb","みささぎ"
5,"に","","at/to","に"
5,"十字","じゅうじ","cross","じゅうじ"
5,"了","りょう","finish/completion","りょう"
5,"収録","しゅうろく","recording","しゅうろく"
5,"大物","おおもの","big shot","おおもの"
5,"ご","","(polite prefix)","ご"
5,"付く","つ","to adhere","つく"
5,"ランチ","","lunch","ランチ"
5,"前面","ぜんめん","front","ぜんめん"
5,"巻","まき","roll/volume","まき"
5,"観衆","かんしゅう","spectators","かんしゅう"
5,"予期","よき","expectation","よき"
5,"しゃっくり","","hiccup","しゃっくり"
5,"自作","じさく","self-made","じさく"
5,"なるべく","","as much as possible","なるべく"
5,"親方","おやかた","master/boss","おやかた"
5,"菊","きく","chrysanthemum","きく"
5,"怪我","けが","injury","けが"
5,"胴","どう","trunk/body","どう"
5,"千代","ちよ","thousand years","ちよ"
5,"損なう","そこ","to harm","そこなう"
5,"日食","にっしょく","solar eclipse","にっしょく"
5,"草原","そうげん","grassland","そうげん"
5,"包み","つつ","wrapping","つつみ"
5,"選","せん","selection","せん"
5,"法規","ほうき","laws and regulations","ほうき"
5,"カナダ","","Canada","カナダ"
5,"腕前","うでまえ","skill","うでまえ"
5,"不調","ふちょう","bad condition","ふちょう"
5,"現像","げんぞう","developing (film)","げんぞう"
5,"歌声","うたごえ","singing voice","うたごえ"
5,"上人","しょうにん","holy priest","しょうにん"
5,"警部","けいぶ","inspector (police)","けいぶ"
5,"かえって","","on the contrary","かえって"
5,"弾く","ひ","to play (instrument)","ひく"
5,"足並み","あしな","pace","あしなみ"
5,"スニーカー","","sneaker","スニーカー"
5,"護衛","ごえい","guard/escort","ごえい"
5,"勃発","ぼっぱつ","outbreak","ぼっぱつ"
5,"値引き","ねび","discount","ねびき"
5,"日経","にっけい","Nikkei","にっけい"
5,"中堅","ちゅうけん","mid-level","ちゅうけん"
5,"見出す","みだ","to find out","みいだす"
5,"維新","いしん","restoration","いしん"
5,"防犯","ぼうはん","crime prevention","ぼうはん"
5,"打者","だしゃ","batter","だしゃ"
5,"公使","こうし","minister (diplomat)","こうし"
5,"当番","とうばん","being on duty","とうばん"
5,"とか","","and so on","とか"
5,"搭乗","とうじょう","boarding","とうじょう"
5,"万","ばん","all/many","ばん"
5,"舗装","ほそう","pavement","ほそう"
5,"採択","さいたく","adoption","さいたく"
5,"共演","きょうえん","co-starring","きょうえん"
5,"大別","たいべつ","general classification","たいべつ"
5,"恩賜","おんし","imperial gift","おんし"
5,"指数","しすう","index/exponent","しすう"
5,"貯蓄","ちょちく","savings","ちょちく"
5,"誠","まこと","sincerity/truth","まこと"
5,"著作","ちょさく","writing/work","ちょさく"
5,"シャンプー","","shampoo","シャンプー"
5,"火花","ひばな","spark","ひばな"
5,"満月","まんげつ","full moon","まんげつ"
5,"見なす","み","to regard as","みなす"
5,"安住","あんじゅう","living peacefully","あんじゅう"
5,"非常勤","ひじょうきん","part-time work","ひじょうきん"
5,"雑貨","ざっか","miscellaneous goods","ざっか"
5,"おまけ","","freebie/extra","おまけ"
5,"今昔","こんじゃく","past and present","こんじゃく"
5,"数多く","かずおお","many","かずおおく"
5,"初版","しょはん","first edition","しょはん"
5,"覚ます","さ","to wake up","さます"
5,"こんにちは","","hello","こんにちは"
5,"換気","かんき","ventilation","かんき"
5,"てある","","to be done","てある"
5,"岐阜","ぎふ","Gifu","ぎふ"
5,"着実","ちゃくじつ","steady","ちゃくじつ"
5,"担ぐ","かつ","to carry on shoulder","かつぐ"
5,"合","ごう","go (measure)","ごう"
5,"和らぐ","やわ","to soften","やわらぐ"
5,"頑固","がんこ","stubborn","がんこ"
5,"ふけいき","","recession","ふけいき"
5,"分立","ぶんりつ","separation","ぶんりつ"
5,"洋風","ようふう","Western style","ようふう"
5,"腸","ちょう","intestines","ちょう"
5,"逓信","ていしん","communications","ていしん"
5,"もし","","if","もし"
5,"夢幻","むげん","dream/fantasy","むげん"
5,"期","き","period/term","き"
5,"過労","かろう","overwork","かろう"
5,"ピザ","","pizza","ピザ"
5,"濡れる","ぬ","to get wet","ぬれる"
5,"雑音","ざつおん","noise","ざつおん"
5,"公然","こうぜん","open/public","こうぜん"
5,"車種","しゃしゅ","car model","しゃしゅ"
5,"免税","めんぜい","tax exemption","めんぜい"
5,"手柄","てがら","achievement","てがら"
5,"肉親","にくしん","blood relative","にくしん"
5,"関","せき","barrier","せき"
5,"先々","さきざき","distant future","さきざき"
5,"粘る","ねば","to stick/persist","ねばる"
5,"中原","ちゅうげん","central plain","ちゅうげん"
5,"一夜","いちや","one night","いちや"
5,"議席","ぎせき","parliamentary seat","ぎせき"
5,"カタログ","","catalog","カタログ"
5,"歴代","れきだい","successive generations","れきだい"
5,"縫う","ぬ","to sew","ぬう"
5,"広がり","ひろ","spread","ひろがり"
5,"最中","さいちゅう","in the middle of","さいちゅう"
5,"団結","だんけつ","unity","だんけつ"
5,"マッチ","","match","マッチ"
5,"二十日","はつか","20th day","はつか"
5,"柔らか","やわ","soft","やわらか"
5,"丁目","ちょうめ","district block","ちょうめ"
5,"屋内","おくない","indoor","おくない"
5,"店主","てんしゅ","shopkeeper","てんしゅ"
5,"財務","ざいむ","financial affairs","ざいむ"
5,"告示","こくじ","notification","こくじ"
5,"年俸","ねんぽう","annual salary","ねんぽう"
5,"攻め","せ","attack","せめ"
5,"教材","きょうざい","teaching materials","きょうざい"
5,"フィルム","","film","フィルム"
5,"東口","ひがしぐち","east exit","ひがしぐち"
5,"口述","こうじゅつ","oral statement","こうじゅつ"
5,"たまる","","to accumulate","たまる"
5,"失点","しってん","lost points","しってん"
5,"あいにく","","unfortunately","あいにく"
5,"しょっちゅう","","always/constantly","しょっちゅう"
5,"陽光","ようこう","sunlight","ようこう"
5,"走り","はし","running","はしり"
5,"男らしい","おとこ","manly","おとこらしい"
5,"滅亡","めつぼう","downfall/ruin","めつぼう"
5,"書き方","かかた","way of writing","かきかた"
5,"地平線","ちへいせん","horizon","ちへいせん"
5,"左利き","ひだりき","left-handed","ひだりきき"
5,"リクエスト","","request","リクエスト"
5,"コレクション","","collection","コレクション"
5,"配信","はいしん","distribution","はいしん"
5,"浮き","う","float","うき"
5,"大作","たいさく","masterpiece","たいさく"
5,"下がり","さ","drop/decline","さがり"
5,"目上","めうえ","superior","めうえ"
5,"出資","しゅっし","investment","しゅっし"
5,"そ","","that","そ"
5,"下火","したび","burning low/declining","したび"
5,"拝啓","はいけい","Dear Sir/Madam","はいけい"
5,"紙袋","かみぶくろ","paper bag","かみぶくろ"
5,"声援","せいえん","cheering","せいえん"
5,"実業","じつぎょう","business/industry","じつぎょう"
5,"堕落","だらく","depravity","だらく"
5,"やたら","","excessively","やたら"
5,"年来","ねんらい","for some years","ねんらい"
5,"命ずる","めい","to order","めいずる"
5,"富士山","ふじさん","Mount Fuji","ふじさん"
5,"雨量","うりょう","rainfall","うりょう"
5,"花びら","はな","petal","はなびら"
5,"持ち味","もあじ","distinctive flavor","もちあじ"
5,"何だか","なん","somehow","なんだか"
5,"大ざっぱ","おお","rough/loose","おおざっぱ"
5,"営利","えいり","profit","えいり"
5,"棟","むね","building (counter)","むね"
5,"人目","ひとめ","public eye","ひとめ"
5,"補正","ほせい","correction","ほせい"
5,"積極的","せっきょくてき","positive","せっきょくてき"
5,"中国人","ちゅうごくじん","Chinese person","ちゅうごくじん"
5,"字体","じたい","font","じたい"
5,"磁石","じしゃく","magnet","じしゃく"
5,"現職","げんしょく","incumbent","げんしょく"
5,"かたがた","","people/by way of","かたがた"
5,"まゆ","","eyebrow","まゆ"
5,"三味線","しゃみせん","shamisen","しゃみせん"
5,"通達","つうたつ","notification","つうたつ"
5,"滑らか","なめ","smooth","なめらか"
5,"そのまま","","as it is","そのまま"
5,"初回","しょかい","first time","しょかい"
5,"西方","せいほう","west","せいほう"
5,"白色","はくしょく","white color","はくしょく"
5,"大洋","たいよう","ocean","たいよう"
5,"偵察","ていさつ","scouting","ていさつ"
5,"共学","きょうがく","coeducation","きょうがく"
5,"無地","むじ","plain","むじ"
5,"数々","かずかず","many","かずかず"
5,"なれ","","practice/getting used to","なれ"
5,"わし","","I (elderly male)","わし"
5,"用水","ようすい","irrigation water","ようすい"
5,"顧問","こもん","advisor","こもん"
5,"二度","にど","twice","にど"
5,"打席","だせき","turn at bat","だせき"
5,"圧倒","あっとう","overwhelming","あっとう"
5,"抜け出す","ぬだ","to slip out","ぬけだす"
5,"醜い","みにく","ugly","みにくい"
5,"てあげる","","to do for someone","てあげる"
5,"貸家","かしや","house for rent","かしや"
5,"上","かみ","upper part/top","かみ"
5,"撤退","てったい","withdrawal","てったい"
5,"か","","or/question particle","か"
5,"例え","たと","example","たとえ"
5,"混同","こんどう","confusion","こんどう"
5,"後任","こうにん","successor","こうにん"
5,"反動","はんどう","reaction","はんどう"
5,"九九","くく","multiplication table","くく"
5,"呪文","じゅもん","spell","じゅもん"
5,"潜水","せんすい","diving","せんすい"
5,"扇風機","せんぷうき","electric fan","せんぷうき"
5,"縁","ふち","edge","ふち"
5,"ヌルヌル","","slimy","ヌルヌル"
5,"年表","ねんぴょう","chronology","ねんぴょう"
5,"同窓会","どうそうかい","alumni association","どうそうかい"
5,"戦線","せんせん","battlefront","せんせん"
5,"捕獲","ほかく","capture","ほかく"
5,"香る","かお","to smell","かおる"
5,"土壌","どじょう","soil","どじょう"
5,"打ち込む","うこ","to drive in/devote","うちこむ"
5,"ソファー","","sofa","ソファー"
5,"芋","いも","potato","いも"
5,"つば","","saliva/spit","つば"
5,"傾く","かたむ","to lean","かたむく"
5,"西日","にしび","setting sun","にしび"
5,"里","り","ri (unit of distance)","り"
5,"低温","ていおん","low temperature","ていおん"
5,"生育","せいいく","growth","せいいく"
5,"たこ","","octopus/kite","たこ"
5,"格闘","かくとう","fighting","かくとう"
5,"赤色","あかいろ","red color","あかいろ"
5,"あめ","","candy/rain","あめ"
5,"ひねる","","to twist","ひねる"
5,"機敏","きびん","agile","きびん"
5,"真意","しんい","true intent","しんい"
5,"攻める","せ","to attack","せめる"
5,"養子","ようし","adopted child","ようし"
5,"遊説","ゆうぜい","stumping tour","ゆうぜい"
5,"乗り換える","のか","to transfer","のりかえる"
5,"帯","おび","sash","おび"
5,"末期","まっき","closing years/last stage","まっき"
5,"セメント","","cement","セメント"
5,"発送","はっそう","shipping","はっそう"
5,"苦心","くしん","pains/hard work","くしん"
5,"根幹","こんかん","foundation/basis","こんかん"
5,"文脈","ぶんみゃく","context","ぶんみゃく"
5,"後継","こうけい","successor","こうけい"
5,"木立","こだち","grove","こだち"
5,"べし","","should","べし"
5,"何気ない","なにげ","casual","なにげない"
5,"ウイルス","","virus","ウイルス"
5,"車椅子","くるまいす","wheelchair","くるまいす"
5,"響き","ひび","echo/sound","ひびき"
5,"人造","じんぞう","man-made","じんぞう"
5,"信奉","しんぽう","belief","しんぽう"
5,"一歩","いっぽ","one step","いっぽ"
5,"好評","こうひょう","popularity","こうひょう"
5,"連載","れんさい","serialization","れんさい"
5,"出来上がる","できあ","to be completed","できあがる"
5,"製薬","せいやく","pharmaceutical","せいやく"
5,"暴露","ばくろ","disclosure","ばくろ"
5,"日陰","ひかげ","shadow","ひかげ"
5,"転用","てんよう","diversion","てんよう"
5,"押収","おうしゅう","seizure","おうしゅう"
5,"具","ぐ","tool/ingredient","ぐ"
5,"原発","げんぱつ","nuclear power plant","げんぱつ"
5,"鉢","はち","bowl/pot","はち"
5,"純情","じゅんじょう","pure heart","じゅんじょう"
5,"主観","しゅかん","subjectivity","しゅかん"
5,"転居","てんきょ","moving","てんきょ"
5,"将","しょう","commander","しょう"
5,"姓","かばね","hereditary title","かばね"
5,"肝","きも","liver/courage","きも"
5,"人文","じんぶん","humanities","じんぶん"
5,"水害","すいがい","flood damage","すいがい"
5,"退屈","たいくつ","boredom","たいくつ"
5,"にて","","at/in","にて"
5,"言い訳","いわけ","excuse","いいわけ"
5,"綿","わた","cotton","わた"
5,"図表","ずひょう","chart","ずひょう"
5,"足首","あしくび","ankle","あしくび"
5,"学究","がっきゅう","scholar","がっきゅう"
5,"併合","へいごう","merger","へいごう"
5,"縮まる","ちぢ","to shorten","ちぢまる"
5,"早","はや","already/quick","はや"
5,"室町","むろまち","Muromachi period","むろまち"
5,"新春","しんしゅん","New Year","しんしゅん"
5,"アルミ","","aluminum","アルミ"
5,"一握り","ひとにぎ","handful","ひとにぎり"
5,"無知","むち","ignorance","むち"
5,"令","れい","order/command","れい"
5,"上部","じょうぶ","top part","じょうぶ"
5,"味わい","あじ","flavor","あじわい"
5,"憎しみ","にく","hatred","にくしみ"
5,"素質","そしつ","aptitude","そしつ"
5,"楽園","らくえん","paradise","らくえん"
5,"眺める","なが","to gaze at","ながめる"
5,"参入","さんにゅう","entry","さんにゅう"
5,"舞","まい","dance","まい"
5,"悪質","あくしつ","malicious","あくしつ"
5,"実在","じつざい","reality/existence","じつざい"
5,"しょとくぜい","","income tax","しょとくぜい"
5,"在庫","ざいこ","inventory","ざいこ"
5,"大概","たいがい","generally","たいがい"
5,"サーフィン","","surfing","サーフィン"
5,"見地","けんち","viewpoint","けんち"
5,"税務署","ぜいむしょ","tax office","ぜいむしょ"
